,Groserias,Vulgar,Agresivo,Ofensivo
3429,Dios el Padre de Nuestro Señor Jesucristo Lee: https://t.co/I0131LZp7V https://t.co/FHJGltdSKI,0,0,0
3430,"Historia real; chairo ""me voy de vacaciones"" EUNi "" qué padre pásala súper, a dónde?"" Chairo "" Puerto Escondido"" EUNi ""sales del AIFA no?"" Chairo ""me sale más caro llegar"" 🤣🤣🤣🤣🤣🤣🤣🤣🤣 cerradon de hocico jajajajajaja🤣🤣🤣🤣🤣🤣",0,0,1
3431,Dios se Relaciona con Nosotros como Padre de Amor Lee: https://t.co/EF8Ray2LKy https://t.co/ZXAs1aRZ2x,0,0,0
3432,@pedroferriz3 Traducción: CHTPM FERRIZ HIJO Y FERRIZ PADRE … no se necesita ser intelectual para entenderlo jajajajaja,1,0,0
3433,"Lol, mis medios hermanos nacieron gracias al seguro de mi madre... mi padre sigue mamando de ese seguro 🥴",1,0,0
3434,"Padre, hijo y espíritu santo. https://t.co/OBxgE46aPP",0,0,0
3435,Hoy concluí un proyecto bien padre y estoy feliz ✨,0,0,0
3436,"@HectorAtarrabia ósea que CALDERON es un chingón al implementar la Prisión Preventiva, no cabe duda que Calderón es su pinchee padre mascotas",1,0,1
3437,"Nuestra #UTTT  agradece su compromiso y lealtad;  a ti padre de familia, empresario, institución de educación media superior, trabajador, profesor, pero en especial a ti Alumno que confías una de las etapas más valiosas de tu vida a este proyecto donde buscamos tu mejor versión. https://t.co/jlZpjeOIRX",0,0,0
3438,"@Woshingo Mi primo pequeño que nunca nos llevamos bien porque siempre me odiaba se dio cuenta de como era su padre y me apoyó.,mi tío estaba tan enojado que no nos dejo dormir camino a casa nos amenazo a los 2 de muerte si nos dormíamos eran las 2 de la mañana y llegamos alas 6",0,0,0
3439,"@andreags3 ¡Qué padre saludarte, Andrea! Vamos a checar esto que nos platicas. Para ello, compártenos por favor al DM tu correo electrónico y teléfono asociados a la app y así te podremos echar una mano. Quedamos bien atentos.",0,0,0
3440,q padre es entrenar mientras llueve,0,0,0
3441,"@latinus_us @vampipe Obviamente a mi padre le faltaba mucho mundo y recorrido escolar para poder afirmar con mediana certeza q era una persona preparada. No lo era. 
Y esta pejendejo no se da cuenta d a quien puso en la @SEP_mx ? 
Hay q ser idiota, si en la sola cara se le ve, si habla se confirma2/2",1,0,1
3442,"@MemoFiguroso Coincido contigo, no es padre.",0,0,0
3443,"@PPedroJose Que así sea Padre de Amor, Amén",0,0,0
3444,Yo re mal y ella con el padre tomando la meme de 10!! Te amo hija  sos increíble https://t.co/04W5ivJgvE,0,0,0
3445,"Si eres madre, padre o tutor, descarga nuestra aplicación gratuita de comunicación parental ""Conapp Parents"" y recibe toda la formación académica de tus hijas e hijos.
#iOS y #Android:
📱https://t.co/pXzQujkGyJ 
#OrgullosamenteCONALEP https://t.co/l2tjnOaRf7",0,0,0
3446,"@DiosUneSusHijos PADRE AMOROSO, QUE ASÍ SEA POR TU HIJO AMADO NUESTRO SEÑOR JESUCRISTO, AMÉN",0,0,0
3447,"¿Sabías qué la bicicleta se trata de un ejercicio que te ayuda a prevenir, proteger y mejorar la salud física y mental? No te pierdas mis publicaciones que se viene una activación muy padre. 

#bicicletas #semanadelamovilidad #ejercicio #SaludMental https://t.co/5A3rA1ARK2",0,0,0
3448,@PFifiona Jajajaja neo fifiona se oye padre. Pero princesa Fifiona también,0,0,0
3449,"@SapisimoG @rociomag3 @laadelita3 @chioreya @Consuelolvare11 @eaqueleto3 @capichi2020 @vontau42 @ITANDEHUI1801 @juanjoeg @Al_Ruiiz @jaretos @PoetaCaminate @JAVIER84453114 @kompi1570 @paracelsomagnif @makdavicho1974 @4iluj @condor19611 @JoseJMena1 @Arquera_ @SoyIsraman @guilbert_ga @Memodiaz_m Que padre! Disfrútalo mucho, Maestro!",0,0,0
3450,"@JLozanoA ¿Quién es el padre del violador?
¿QUIÉN ES EL SACO DE PUS?",0,0,0
3451,@santiamen18 A despejar la mente con unas cubas padre,0,0,0
3452,"-Creo que mi padre es un elfo.
-Con todo lo que pasó aquella noche, podrías haber sido un troll.",0,0,0
3453,@cindychaps_ Goku como padre fue el peor,0,0,0
3454,"@SinLinea_Mx Es mejor, de todas formas no tenían futuro y el nuevo PRI, osea Morena, está más cerca de su padre el PRI; que el PRI de la izquierda del PRD y la derecha del PAN.",0,0,0
3455,"Esta bien padre ser nutriólogo, solo tienes que meterte al instagram de algún foodie healthy y robarle la imagen

https://t.co/y4dFW2VHSM https://t.co/oxcdYGl9F2",0,0,0
3456,"#VIDEO La menor quedó devastada pues se había ido uno de los grandes amores de su vida. 😢💔

https://t.co/q4WbzQs3dZ",0,0,0
3457,"@jgnaredo Es mejor, de todas formas no tenían futuro y el nuevo PRI, osea Morena, está más cerca de su padre el PRI; que el PRI de la izquierda del PRD y la derecha del PAN.",0,0,0
3458,"Un gran apoyo para los padre e hijos , excelente trabajo por parte del gobernador Alfredo del Mazo ☺️#SeguimosDandoResultados
#5toInformeEdomex https://t.co/nsltZKIifx",0,0,0
3459,Hoy fue un día muy padre en tocho&lt;3,0,0,0
3460,"@zavalajoseraul Me hubieras dichooooo, mi novio arma uno bien padre todos los años! Un fantasy btw",0,0,0
3461,@salvameoficial @telecincoes Es patética Carrasco… tan mala hija que murió el padre sin hablarle.. peor madre que morirá sin hablar con sus hijos,0,0,1
3462,"@La_Patty_Boop Hace 5 años despedí a mi padre el 6 de Agosto 2017, era mi cumpleaños y yo estaba en el Hospital cuidando sus últimos días. Mi pesar de saber que tu ser querido sabe que esto se termina.",0,0,0
3463,"@OMARCHAPARRO @DCcomicsMX @HBOMaxLA Que padre experiencia mi Angel, felicidades",0,0,0
3464,"Un shot de agua bendita, 3 ave María, una limpia, un par de inciensos y un padre nuestro para el examen de mañana",0,0,0
3465,"@Woshingo que está mal lavado, y a raíz de eso llega su familia, en eso el padre y la presuntuosa madre, (lo digo de este modo porque en las fotos familiares había otra mujer), nos dicen lo mismo, de que está mal lavado y que ellos lo hacían mejor. Mantuvimos la calma, repetimos 4 veces+",0,0,0
3466,@Dios_Padre ¿500 me gusta y lo adelantas al fin de los tiempos?,0,0,0
3467,"#Coatzacoalcos l Ricardo aprovechó para ingeniárselas y habilitar una unidad como un restaurante móvil, aprovechando el talento de su hija Eva Domíguez...https://t.co/qn19ON4dRj",0,0,0
3468,@yosaferrer Este pendejo aún estaba en los mocos de su padre y cree que ya lo sabe todo,1,0,1
3469,@ricardocarino Sabes si existe o solo fue un rumor de que el padre de Checo Perez quiere abrir otra plaza para traer a la F1 a México? Me parece que estaban considerando a Cancún,0,0,0
3470,He notado que mis emociones se van directo a mi panza 🥹 vomito con impresiones fuertes 🥴 y eso no está padre 😞,0,0,0
3471,@CarmenValdesJul @chilevision @cnncolombia @CNNBrasil @pozainforma @VentaneandoUno Tu padre fué un grande. Irremplazable. Lo veo y lo recuerdo siempre. De lo mejor que nos dejó El Chavo del Ocho.,0,0,0
3472,"@CarlosLoret @lopezobrador_ @latinus_us Es de consideración la enorme capacidad de muchas personas cercanas al actual titular del ejecutivo, desgraciadamente no pudieron hacer su trabajo, solo se quedaron las buenas intenciones, y el fantasma de una 4t traicionada por su propio padre",0,0,0
3473,k padre el gym cuando no hay nadie,0,0,0
3474,"Por ello reformamos la #Ley del #ISSSTE garantizando el derecho del padre o de la madre a recibir la pensión por ascendencia derivada de la muerte del trabajador o pensionado.

#PensionPorAscendencia
#LaEsperanzaAvanza",0,0,0
3475,"@MMalaverM Manuel M me imagino q estas apoyando al pedófilo este q se hace llamar  cura, Pues bien por un minuto ponte en el lugar de los padre el cual este sucio abuso sexualmente de sus niños, pues imagínate q fueran tus niños o tus nietos, no te importaría? O es q tu igual al cura?",0,0,0
3476,"@eperedog @TrenMayaMX Supervisando obra 🙄. Jaja que padre, disfruta. Cuando regresas?",0,0,0
3477,"#AmericaLatina | El hombre contó cómo logró evitar que su hijo huyera del país, luego de que este le confesó que había abusado sexualmente de una pequeña. https://t.co/LBivBsKLX5",0,0,0
3478,"@PanchoKonos Como no te gusta poner lana en la peda, chao 🤐",0,0,0
3479,Como le gusta invocar estallidos sociales en otros países. De reventar un estallido social en Venezuela esta rata @NicolasMaduro pegaría un carrerón dejando un gran rayón de mierda. https://t.co/OlxnPbclSv,1,0,0
3480,"Días así, si me gusta mi trabajo 😌 https://t.co/YFTyzk7C2W",0,0,0
3481,"@Demi_Bonny Me gusta hablarle de ud a alguien que se lo merezca, tan solo por el hecho de darse siempre su lugar, como ud comprenderá, esa personalidad que intimida, hace que lejos de temer, admire y respete 🙂",0,0,0
3482,Veo muchos TikToks de morras que se cansan de andar buscando los álbumes del mundial y luego se ponen a pegar estampitas con sus novios jajajajaja que bueno que a mi novio le gusta el básquet😭😭😭 porque paciencia no tengo para andar pegando estampitas.,0,0,0
3483,No le gusta el hongueeeeee!! https://t.co/yxhgwyKQIq,0,0,0
3484,@humbertrios @Aeromexico Por fin Aeroméxico está reabriendo rutas que se necesitan. Y es que no me gusta viajar en otra aerolínea que no sea AM.,0,0,0
3485,Me gusta ver los videos de tormentas en cámara lenta.,0,0,0
3486,Este maje es patético y comico 🤣 le gusta defender a gente que ni conoce 🤣 le gusta ser lame culos verdad maje 🤣🤣 https://t.co/MoXd7LHjgy,1,0,1
3487,Es un 10 y si le gusta ver pelis de Barbie es un 100,0,0,0
3488,"18. Dayglow (1256 mins, 344 streams)
Sloan muy buenooo, tiene apenas dos álbumes pero me gusta mucho, es uno de mis artistas favoritos de esta década 

Fav song: Can I Call You Tonight? https://t.co/ltyABkbLye",0,0,0
3489,@HolaAmigosDeYT Nomás a puro pendejo les gusta esos vídeos meados.,1,0,1
3490,@Sumire_SIMP @PensareYa Siempre que hablas mal de una serie que me gusta no te la has visto/terminado,0,0,0
3491,Me siento muy procurada por el vato que me gusta y eso me hace sentir bien,0,0,0
3492,"@DiganmeDani ...y a ti que te gusta leer
https://t.co/DZFR4KDVEF",0,0,0
3493,"@explica_el @Valk6 @javierdelape_a @Viri_Rios No sea necio. Ya diga que le gusta andar de informal y no quiere pagar impuestos (digo nadie pero se tienen que pagar). Como le comentó la otra persona, si se enferma y necesita cirugía o algo se va a arrepentir de no tener IMSS.",0,0,0
3494,m gusta pensar q la gente se alegra de haberme conocido,0,0,0
3495,@powerhdeleon Ya ví varios. Me gustan y me han ayudado. Me gusta mucho que te vas al grano.,0,0,0
3496,"#WIP 004 
Lo que me gusta de los emotes es que reflejan las emociones del chat, y pues la tristeza también es una emoción https://t.co/mVVMpK6XsB",0,0,0
3497,"@MicjosSw Nos gusta. Nos provoca. Nos antoja. Nos calienta. Nos alborota.

Nos muchas cosas.

/

 Solo, sabes que le faltó en este video?
El bigote. 
Es que su sello queda como anillo al dedo, de veras...",0,0,0
3498,"@Anvaen se me olvidó decirte gracias por este comentario, rara vez la gente entra en tanto detalle y se siente bien saber qué le gusta la gente de mis dibujos 🫶",0,0,0
3499,@F1Tornello No me gusta una temporada tan larga.,0,0,0
3500,"No entiendo porque les gusta opinar, si no pedi su op ahórrenselo.",0,0,0
3501,@alfredodelmazo Me gusta,0,0,0
3502,"Me gusta mucho cocinar, y había pensado en abrir una cuenta de Tiktok de las recetas fáciles que te sacan de apuros, pero lit con cosas que sí tenemos",0,0,0
3503,"@S_Vallejo11 De marcas no se we, pero la verdad si está cabrona la dependencia, a mi me gusta estar en un lugar donde esten fumando",0,0,0
3504,@tecolotadiurna Me he dado cuenta le gusta somatar la chancleta!,0,0,0
3505,"Por qué si no es un reto, no me gusta?",0,0,0
3506,"Me gusta que me traten como yo trato.  No confundas mi amabilidad con tirarte la onda, gracias! 🙇🏻‍♀️",0,0,0
3507,"Ustedes no lo saben pero me encanta que a Miguel le valgan tres hectáreas de riata las cosas de futbol, es el deporte que menos le gusta 😂 https://t.co/sZvthRUQEK",1,0,0
3508,@irmoralesl Cómo te gusta hacerte pendejo,1,0,0
3509,"El sentimiento de escuchar música q te gusta y no sentir nada, es lo peor de esta vida. 💔",0,0,0
3510,"@IYazGrande Una AR 15 o una AK 47, cual le gusta más? https://t.co/NAhBOIGBz0",0,0,0
3511,Me gusta Funar a mis Hermanas en redes.,0,0,0
3512,"@RaytiPadillaC al pan pan, y al vino vino. Me gusta. 
hay quienes no quieren por las buenas
a demás, quien te dice la verdad es por que te ama, el que te adula y te endulza te puñalea",0,0,0
3513,me gusta alguien que jure destruir un fifas gorra de gallo jajaja 🥹,0,0,0
3514,@mamaruza78 Me gusta mucho  esta imagen que representa perfectamente los ciclos de la vida y como estos se multiplican. Diente de león le llaman en mi tierra. Bella postal ¡GRACIAS! Ruza Bella https://t.co/PIIInVOhR4,0,0,0
3515,Mi niña linda… mi Isabella solo le pido a Dios me permita estar contigo para verte crecer y hacer lo que te gusta…. Que además te brinde muchas bendiciones y alegrías en tu vida …. Te amo por siempre mi flaquita https://t.co/CNDsU4EEYc,0,0,0
3516,"Vrgui, como me gusta la mala vida",0,0,0
3517,"Me gusta lo simple no lo fácil,es muy diferente ✨👌🏻",0,0,0
3518,Ya quiero ver al que me gusta.,0,0,0
3519,@chamuquirijillo @fernandeznorona Este me gusta más...,0,0,0
3520,Camila contandome sus problemas y yo preguntándole si le gusta el azul marino,0,0,0
3521,@origenes_romero @carolamiografia Le gusta la privacidad a él no a ella.😸,0,0,0
3522,"@MIKIVALA10 @30Masc91 @AdolfoEnriquezV Si a ti no te gusta esta bien, no voy a cortarme el pelo comona la princesa le guste, ¿como te gusta que se corten el pelonlos hombres? Para no cortarmelo asi, capaz que te gusto y yo no le muevo a eso amigo haha",0,0,0
3523,"Mañana estaríamos preparándonos para ir a ver Iron Maiden pero no te gusta que te traten bonito morra...

#IronMaiden  cdmx",0,0,0
3524,@soloandiee Igual yo ni salgo no me gusta je trae semana pero si voy al gym y mis clases y así,0,0,0
3525,@CesiaMejiaHN A regalar? JAJAJA NO EXISTE NI LA MERIENDA ESCOLAR y les van a regalar una Cuba llera ni hagan mucha buya por que van a salir con que se van a gastar 50 millones en uniformes solo van a aparecer con 500 uniformes les gusta mucho hacer eso en Honduras,0,0,0
3526,"enséñenle a chancear a sus hijas, porque luego tienen 23, ven un carajo que les gusta y se quedan todas tontas mudas.",0,0,0
3527,"Emprendedora, que le guste el Futbol, que le gusta NFL y que le guste ir al estadio de sultanes. Tan tan",0,0,0
3528,"@bta_Demian Si sabe leer, y si no le gusta robar.",0,0,0
3529,Chris Pine como que me disgusta pero me gusta. https://t.co/TQ7MjFSuA0,0,0,0
3530,@vecl_ Me contas si te gusta 🥰🥰🫶🏻,0,0,0
3531,"@Peter__17 Ay no 😩😩
Yo si no, buscando a dónde irme estoy porque ya estaba en paz de no ver eso, pero entiendo que a otros si les gusta jajaja",0,0,0
3532,"@jgnaredo Pues una ciudadana, y como tal tiene ese derecho, o piensas lo contrario! En ese caso te gusta las distaduras",0,0,0
3533,"Quiero darle un giro a mi cuenta y dedicarme a hablar de lo que mas me gusta. Historia y feminismo, y si van de la mano mejor",0,0,0
3534,¿Quién lo diría? Me gusta mucho trabajar 🙃,0,0,0
3535,@sonsonate_tv Umm si te gusta pedile foto autografiada digo,0,0,0
3536,A la gente si le gusta joder.,0,0,0
3537,"@Kvns51 @iamnothistoria @Vengadorbotica1 @QuidVacuo_ Lo del ojo no lo recuerdo, debería verlo de nuevo. Lo del Teaseracto no veo el error, se lo come el gato y después lo vomita",0,0,0
3538,@ideoIogias @sofiiabdg tu gato,0,0,0
3539,"Ah!
Entonces ahora estamos de maravilla con el gato del CDS, o sea #Don Pendejo https://t.co/mXYTD6a2aO",0,0,1
3540,@Gatzumara @JairownedMKSU Porque pues si :v aunque tienes toda la razón señor gato,0,0,0
