Column1,Groserias,Vulgar,Agresivo,Ofensivo
3023,"#BMnoticias | La marca #Farftech se encuentra en el ojo del huracán tras lanzar unas pulseras de plástico que supuestamente son de lujo y que se ofertan en la página web.

El precio de éstas es de nada más y nada menos que de 11 mil 638 pesos mexicanos (575 euros). https://t.co/syyCrcQ8DY",0,0,0
3024,@WKAQ580 @UnivisionPR El micrófono era de plástico que no se le pegó?,0,0,0
3025,"@CafeconVozNi @arquimanagua Solo los delincuentes se ponen chiva cuando ven a un oficial de policía haciendo su trabajo de prevención contra el delito.
Vos sos un delincuente plumifero pico rojo y por eso te acalambras",0,1,1
3026,@Vivianolala Quisiera la mitad del flow de ese plumífero.,0,0,1
3027,"@CafeconVozNi Eso lo sabemos plumifero, pero ladro antes y así no es el asunto, ya sabemos que todos los embajadores que han estado y estarán en Nicaragua vienen a conspirar contra el gobierno, Hugo no será el embajador.
Caso cerrado",0,0,1
3028,"@CafeconVozNi Este plumifero es abusivo, de cuál pueblo hablas, vos y los 4 pelagatos en la gusanera no son nada.
Los nicaragüenses celebramos la decisión que han tomado los integrantes del SICA.",0,1,1
3029,"@YaderMorazan Plumifero, tu parecer está por los aguacates, la presencia de Avellan tiene que ver por la experiencia vivida en Masaya en 2018, sobrevivir bajo asedio y ataque.
Y si, esta vez no levantarán cabeza, si es lo que están pensando hacer en Matagalpa, no habrá encuartelamiento.",0,0,1
3030,@moralesgrecia_ Jajajajajajaja igual ando pobretón,0,0,0
3031,"@McChelito @DonPorfifirio Ja,ja pobre chairo pobretón son una carga",0,0,0
3032,@abrahamendieta Y? Envidia o coraje porque no te las pagan a ti??? Inche ENVIDIOSO pobretón,1,0,1
3033,@Mulatadel96 AJAJAJAJAJA POBRETÓN,0,0,0
3034,@PatrixiaCuevas Lo que recuerdo es que un vato se andaba peleando y le dijeron pobretón o algo así jajaja y subió una foto de su nómina... de 6k varos casi. xD,0,0,0
3035,@RicardoBSalinas Se ve muy dolido e infeliz señor pobretón.,0,0,1
3036,"Un par de hermosos tuits y me cae el ejército de bots dereasnos y una considerable cantidad de ""chairos"" que más parecen fachos usando términos como ""anciano huevon"" ""pobreton muerto de hambre"" y ""vieja p*ta"", block para todos sin distingo. 😁",1,1,1
3037,"- Además, López es un naco pobretón que no sabe vestirse… ah sí, pero al mismo tiempo es el más corrupto entre los corruptos porque es millonario con dinero que le mandan en sobres.",0,0,1
3038,"@TomasTu32110483 @Deybylara151113 @azucenau Mantenido pobreton y con papitis, explotaste a tus padres y crees que mantenerlos te hace buen hijo? Sólo te criaron para que les sirvieras de viejos familia de mediocres.",0,0,1
3039,"@PiruloAr @lopezobrador_ Nunca. Es un chingado capitalista y no un buen narco...perdón , pobretón.",0,0,1
3040,"@Danijim2002 @Sonybtw @Cyperzzfn @defiable1_ @AIliege @DragonRG_ Pasa que si no especificas a quien le hablas y etiquetas a todos se dan errores maldito desgraciado indígena, seguro si tienes iPhone con botón maldito pobretón indio",1,1,1
3041,"@cafepolitico_06 @SavageNoronista Te ves pobretón pero te apuesto lo que gustes , tu boca es tu medida .   Depositados ante notario , yo pago los honorarios del mismo.  Si noroña lo postula Morena te pago el doble de lo que apuestes , y si no , me pagas solo el monto de lo apostado.  Jalas o te frunces ?",0,0,0
3042,@CarlosLoret Cretino ese politicastro.,0,0,0
3043,"@ArturoErdely @Claudiashein @lopezobrador_ @FelipeCalderon Análisis pedorro.
Señor el #borolas @FelipeCalderon robo la presidencia, como rata llegó escondido en un carro, como polizonte que es, #borolas es #un_peligro_para_México.",1,0,0
3044,@JerrxG13 No es un polizonte: es un panocho🤣,0,0,0
3045,"#Humor

¿Qué onda con el ratoncito? 🐭😆🚗

En video, automovilistas grabaron a un ratón que viajaba como polizonte sobre la cajuela de un auto. El hecho ocurrió en calles de León, Guanajuato.

Video: @JerrxG13 https://t.co/IWvY56p5AM",0,0,0
3046,@satelIitely el gordo pollerudo,0,0,1
3047,Román después de que Cavani dejó plantado al club por pollerudo: https://t.co/rRmFzF8Sji,0,0,1
3048,@CavoRayado Oferton!! Un 100 para comprar costillita perrera y pollo fileteado 🤣 🤣 🤣 🤣 🤣 como diría que no mi compare!,0,0,0
3049,@NelsonResendez @clausmaluf Y usté mija? Pura maruchan de pollo alv,0,0,0
3050,Me niego a aceptar que 8hrs de mi vida valen lo mismo que un pinshi pollo 🍗,0,0,0
3051,"hoy villa me está haciendo caldito de pollo para la semana, quiero mucho solo a dos (2) heteros 😤 https://t.co/NQwHS0SgwP",0,0,0
3052,"@Raul_uj En lugar de estar en el chisme, debió ir x Pollo! 🤧",0,0,0
3053,"""Nos Condenan porque les Quitamos el Pollo a los Criminales"". Nayib Bukele. https://t.co/HZvzI9t9dH a través de @YouTube",0,0,0
3054,"Con el nombre de Álvaro Medina, de 38 años, ha sido identificado el vigilante de camión de Pollo Indio atendido en accidente en ruta a Santa Ana y fue atendido por una ambulancia municipal. @radioyskl",0,0,0
3055,@adricarrillo24 por su pollo que sí,0,0,0
3056,"@Arkychueka @CocoGMX No que pulques ni que nada…caldito de pollo sin grasa, cero picantes e irritantes y su Lacteol Forte cada 12 y se acabo el mal….",0,0,0
3057,"Acabo de hacer una hamburguesa de pollo con salsa de birria, queso Oaxaca, jalapeños y cilantro no se si ya antes alguien hizo algo así pero sabia deliciosa 😮‍💨🤤 https://t.co/MdqHz1GYfw",0,0,0
3058,"Si, estoy comiendo ensalada de pollo con garbanzos otra vez",0,0,0
3059,Si me gusta el pollo criollo pero hoy me dieron pollo mulato y estaba raro 🤣,0,0,0
3060,@doblecheckcr Ni nuevas y mucho menos “ocasionales”. Son seriamente orquestadas y diseñadas para calar en el populacho que le sigue.,0,0,0
3061,"@ZomVick Es austeridad franciscana...solo aplica al populacho, la familia real no se toca https://t.co/EVFlqfDf1k",0,0,0
3062,"@manuelhborbolla Puro show gringo, al final del día ese ""calibre"" de personajes siempre salen impunes, no van a meter al bote a uno de ellos (Elite), eso es impensable, solo lo van a descarrilar para que no sea candidato y pueda contender por la presidencia. También es para distraer al populacho.",0,0,0
3063,"@plasticopodrido “Culo borracho, es del populacho”

Mahatma Gandhi.",1,0,0
3064,"@22pepos05 @elceo__ Pobre, evaluando al presidente por populacho y no por resultados.",0,0,0
3065,"@UrsulaMacondo @Pique1138 @LPGPolitica Quiso hacer bien,el papel que Jesus hizo,
Aquellos tiempos son los mismos de hoy.
Mismos ladrones y asesinos
mismos comentarios de los dizq profetas.
Mismos rechazos del populacho.",0,0,0
3066,@MadreSemestrosa No hay boletos precio populacho. No pasa el filtro gruperrón.,0,0,0
3067,@julenrementeria @FelipeCalderon Que manera de adoctrinar al infeliz populacho,0,0,1
3068,@RAU1948 Saben que al populacho lo que le gusta es la mierda,1,0,1
3069,"@ayyyeldrone @EmmaRincon Señor, yo no quiero sonar académico en Twitter a menos que sea en mi propio muro. Yo escribo en esos términos en publicaciones ajenas porque son los que el populacho entiende.",0,0,1
3070,Colgarte de lo que gusta al populacho para hacerte popular. FIN DEL COMUNICADO https://t.co/fINOpKvt3O,0,0,1
3071,"Pero Neto sabe lo que le gusta al populacho, entonces, allí está. https://t.co/CcqU3HnyQf",0,0,1
3072,@ClaudioXGG Cuál populismo? El de la derecha? O el de la izquierda?,0,0,0
3073,"@BancadaSemilla @CongresoGuate oportunismo, populismo una bancada parasita.. cuantas iniciativas de leyes han propuesto y luchado para que se hagan realidad..SE LES HA VISTO VOTAR A LA PAR DEL OFICIALISMO",0,0,0
3074,"@DenisNoDenisse @memobarba Sin contar que todo un turno extra generaría numerosas altas al IMSS.
Y seguirían con la misma atención deficiente pero recaudando más.
Hay mil cosas que hay que mejorar antes, pero como dices es más fácil agarrarse del populismo",0,0,0
3075,"@pliniux @sabinaberman Salarios mínimos, populismo, nadie trabaja x esa cantidad,de ahí la gran informalidad. En fin., austeridad para financiar sus proyectos a costa de la educación y la salud y otros servicios del edo. De verdad ud puede afirmar que estamos mejor que en 2018, q ya no hay corrupción",0,0,0
3076,"Hablando del #populismo, la gripeciña y las tétricas señales para nosotrxs... https://t.co/nDBH0iurLc",0,0,0
3077,"Tratando de justificar incumplimiento primero con Alcaldes del país...luego a la tropa.
¡POPULISMO PURO Y DURO!
A este personaje deberían practicarle exámenes médicos para conocer su realidad y así saber si es apto para ejercer funciones de Presidente. 
¡VERGÜENZA! 🤬
#Colombia https://t.co/5nsRx7Ni2P",0,0,0
3078,"@memobarba Gracias a este pensamiento tan cuadrado tenemos encima el populismo que nos aqueja Sr. Barba. 
Hay espacio para reducir la jornada laboral en México y aumentar la productividad y la calidad de vida de los trabajadores. Si bien no a 36 horas si de 48 a 42, y 15 de descanso.",0,0,0
3079,"Adquiere tu ejemplar firmado de #PosverdadPopulismoPandemia 🙉🙈🙊 , de Raúl Trejo Delarbre (@ciberfan), sólo en nuestra tienda en línea 🤩 

👉🏼https://t.co/NFzjjbIwv2 https://t.co/nCJhmn16ma",0,0,0
3080,"Otro igual que el anterior, la escuela que ha creado el populismo va a ser difícil de superar, si el tiempo que le dedican a la demagogia lo dedicarán a la economía. https://t.co/yqv5LARyah",0,0,0
3081,@ClaudioXGG El populismo son las acciones del prian que nunca cumplieron lo que ofrecieron,0,0,0
3082,"@pliniux @sabinaberman En lo personal detesto el populismo en todas sus formas, de izquierda o derecha, nacionalistas, religiosa, etc... Hoy salió con la vieja confiable de : ""la voz del pueblo es la voz de dios""..Este no es un gobierno socialdemócrata y mucho menos progresista. Populismo neopriyista.",0,0,0
3083,"Petro es un artista del populismo, realmente me le quito el sombrero.",0,0,0
3084,"@sotohoracio91 @AlanAdameMX @lopezobrador_ @ferbelaunzaran @SBASANEZ @SocCivilMx @Garcimonero @MElenaPerezJaen @LillyTellez @JJDiazMachuca @JPAlvarezGuedea @napoleon_mex Si ignoras que la ""cúpula intelectual"" de este gobierno está compuesta de aduladores al régimen populista y de discípulos comunistoides (Marx Arriaga, Taibo 2, José Hernández, et al), es lógico que no compres lo de la ideologización… cada quien sus limitantes.",0,0,0
3085,LA MENTIRA DE UN PARASITO VIVIDOR POPULISTA DESTRUCTOR!!!! ⁦@beltrandelrio⁩ ⁦@lopezdoriga⁩ ⁦@soyfdelrincon⁩ ⁦@leozuckermann⁩ ⁦@ClaudioXGG⁩ ⁦@brozoxmiswebs⁩ ⁦@andreaszanetti⁩ https://t.co/A9B1udU8Oj,0,0,1
3086,@Natdiaquin Ver para Creer por que parece un cuento de puro HUMO y mensaje populista.,0,0,0
3087,Sindicato ve con preocupación anuncio “populista” de Chaves sobre venta de BCR - https://t.co/MoUjhWOS3U,0,0,0
3088,"@agntKnckOutCero @YHOpinion De hecho no mi estimado @agntKnckOutCero, no tenía el infortunio de saberlo, pero no sorprende q el nivel de imbecilidad para destruir sus ecosistemas,sea igual al que tienen aquí. La peste populista es una desgracia para la gente y para el mismo planeta.
https://t.co/9RwjWpJQxy",0,0,1
3089,"@pliniux @sabinaberman Obvio. Pero como tal y dada su posición será responsable de sus dichos y consecuencias ante la historia. No es cualquier ciudadano y tiene una plataforma de la que abusa todos los días en su campaña populista permanente. Seamos razonables, por favor.",0,0,0
3090,Me parece tan risible ese tono populista al estilo de la política clásica y con aires de Abraham Lincoln que dan algunos Diputados. Ya actualízate amigo…😂,0,0,0
3091,@HugoChappaloni @HLGatell PRIMERO LOS POBRES sigan votando por el populista rufian tirano nos esta llevando asu kkadero,0,0,1
3092,"@GobiernoMX @lopezobrador_ Más propaganda populista, ocúpense del desastre de hoy en Coahuila",0,0,0
3093,@AccionNacional Ojalá ya no la caguen si vuelven a ganar !! Es su culpa que nos gobierne un populista cómo el pje ustedes y el PRI crearon las condiciones de hartazgo para que eso sucediera!!! Tarados,1,0,1
3094,"@hdezayaro Así debe ser, enfocado a su chamba, no como el populista que tenemos de presidente en el equipo, el comandante de la salvación del 17!",0,0,0
3095,"@capi8a @samuel_garcias Así que compararlo directamente es malo. Regreso, no defiendo a Samuel, pero en México es malo el sistema por la práctica general de populista y cobros inferiores, aunque se libero precio de insumo (combustible) y se tiene fijo tarifa.",0,0,0
3096,"Los auto denominados""cristianos"",esos q predican el amor al projimo y el NO matarás, tambien los veo(y los oigo)muy iracundos vs AMLO!
Pero no los oí decir ni pio en los sexenios genocidas del borracho y del sub normal!
Hazy No YizUs!!!!!!",0,0,1
3097,"@MotherOfYeyes Hay cada prójimo, imposible de amar ☹️",0,0,0
3098,@chucho_cuerero Moler al prójimo!!!,0,0,0
3099,"@EnriqueVargasdV Contigo ya sabemos hacia dónde iría el Edomex.
Por amor al prójimo, debes desistir de tu atrocidad.",0,0,0
3100,"Decía mi padre: ""No juegues con fuego, porque un día te quemarás"". #AnabelHernandez perdió credibilidad y lástima que ""su fuente""🇺🇸 era uno de tantos más que están involucrados y por lo que México🇲🇽 ha llegado a ser tan violento. Esa gente no se toca el corazón hacia su prójimo. https://t.co/xwuek41IBs",0,0,0
3101,"@JuanCar96200485 Es que hay gente o personas, que disfrutan jorobando al prójimo 😤 y hasta ahí podíamos llegar. Echo el cierre y adiós muy buenas 😉",0,0,0
3102,"@Clauelf2 @SJofficial Xq me agradan?? No lo sé, son tantas cosas q solo se pueden reducir a: su autenticidad, su simpatía, su fortaleza, lo reales y humanos que son, El burlarse de ellos mismos, su amor y respeto al prójimo

 ALWAYS FOR SUJU
#WhatsYourK 
#WhatsYourK_MySong
#SUPERJUNIOR
@SJofficial",0,0,0
3103,"@MariettoPonce @fruizlef115 Solo meterse a joder al prójimo y ahora se va ,como todo un héroe 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",0,0,0
3104,"@jtovarr ¿Cuántas Teresas y Teresos de este tipo habrán todavía en el mundo, aprovechándose del prójimo?
Merecen trabajos forzados y cadena perpetua.
Y los ""monos voladores"" que los rodean, también deben ser castigados.",0,0,0
3105,@Libreatodacosta @JMaradhasa @Amanecerrojo2 Pero volvemos a la cuestión de las mayorías y la no certeza de la buena voluntad del prójimo.,0,0,0
3106,"Usted tampoco es dios no venga a decirnos que es bueno o malo a todo el mundo, no todos profesamos la misma religión compadre, algunos ni siquiera creen en una, llamarme miserable pescador por no juzgar al prójimo ? Si es así que serás tú con esa forma de expresarte https://t.co/ngIus1pM92",0,0,0
3107,"@ETGalindoPazan @BeluLombardi__ Discúlpame pero según lo que he aprendido en base a mis creencias, aquellos que maldicen y juzgan así como agreguen al prójimo de esa manera son los verdaderos pescadores, así que disculpa pero esa actitud no te beneficia en nada para ir al cielo (?)",0,0,0
3108,"@claudiocarrera @AlbertanoNSM @Funcion_Exc @LagunillaMB @LauraLeonOF @alex_gou @CC_Teatro2 @GOUPRODUCCIONES Uy uy uy.... Ojalá hagan peli homenajeando a los grandes ... Y haces la voz del maestro resortes  , por qué así si voy a verla, uno que es un pobre provinciano le rasca pa lanzarse a la capirucha",0,0,0
3109,"@AlexOrtegaAl Maldito provinciano jamás me ganaras en fleima, salado, telera",0,0,1
3110,"Nada le duele más a un provinciano, que le digan provinciano.",0,0,1
3111,@lesm93 Aaaa provinciano ahora entiendo y 🏳️‍🌈 🤣,0,0,1
3112,@Pirouettee Perdón por ser ese provinciano promedio pero… Wey en Durango todos son primos de todos,1,0,0
3113,Nos tiene podridos con su lamento provinciano carajo por que sus padres no fueron gringos.,1,1,1
3114,"Me ha surgido la duda esta tarde de festivo nacional sobre lo mal que tratan los ricos de ciudad a quienes vienen a estudiar/trabajar desde provincias, ¿qué comentarios habeis recibido a parte del típico ""provinciano""? O ¿qué trato despectivo habéis percibido?",0,0,0
3115,"@Miyagger21 @santiagobaeza Pero yo lo podría de otra manera, o eres chilango (capitalino) o eres provinciano, porque como tú lo planteas lo correcto sería. O eres de la capital o eres de provincia",0,0,0
3116,Soy ese provinciano que ya aceptó su pueblitud y comienza a usar sombreros,0,0,0
3117,@kingsote @CruzAzul Jajaja jajaja ¿qué onda con el provinciano? ¿Ya hay internet por allá en Sonora? ¿Necesitas atención? Te la hubieran dado de morrito.,0,0,1
3118,"@tecnoilogic86 @Clitoryx @RicardoBSalinas Hablando de ""pueblero"" para que me entiendas en tu dialecto ""empresarial"" por qué supongo que ya te sientes en el camino, tratar de buscar una identidad a través de frases que escuchas de la prole con la que te codeas, puro refrito y tratar de presentarte como lo que no eres",0,0,0
3119,"@SergioSarmiento Amplia tu argumento pueril....Han proliferado por ser buen negocio para las farmacias y ser de inmediata atencion, frente a enfermedades comunes.",0,0,0
